UserID;Gender;Age;Occupation;Zip-code
17;M;50-55;academic/educator;95350
1206;F;50-55;executive/managerial;33764
1963;F;50-55;homemaker;91941
4322;F;50-55;doctor/health care;75605
2422;F;50-55;homemaker;2865
4746;M;50-55;academic/educator;19087-3622
1915;M;50-55;retired;1938
2465;M;50-55;doctor/health care;44333
5552;M;50-55;executive/managerial;23233
568;F;50-55;technician/engineer;19716
4573;M;50-55;self-employed;11963
5853;M;50-55;unemployed;13903
3810;M;50-55;executive/managerial;20016
5100;M;50-55;doctor/health care;193122042
2870;M;50-55;tradesman/craftsman;95472
1810;M;50-55;retired;90210
452;M;50-55;technician/engineer;55117
3762;M;50-55;doctor/health care;11746
4505;M;50-55;executive/managerial;39648
287;M;50-55;retired;94706
2370;M;50-55;academic/educator;13215
348;M;50-55;executive/managerial;55110
872;M;50-55;academic/educator;20815
2482;F;50-55;clerical/admin;37772
5423;F;50-55;customer service;60714
3171;F;50-55;clerical/admin;10128
3292;F;50-55;doctor/health care;79410
2884;F;50-55;clerical/admin;53222
4792;F;50-55;executive/managerial;94123
4912;F;50-55;writer;98115
3682;F;50-55;academic/educator;10706
5405;F;50-55;executive/managerial;12866
3963;M;50-55;writer;30030
2795;M;50-55;retired;33710
2471;M;50-55;retired;98683
177;M;50-55;academic/educator;54016
4995;M;50-55;writer;55419
4178;F;50-55;self-employed;8033
599;M;50-55;doctor/health care;53711
4072;M;50-55;doctor/health care;93111
4438;M;50-55;other;11947
1814;M;50-55;executive/managerial;10014
1618;M;50-55;other;44139
2303;M;50-55;technician/engineer;8055
433;M;50-55;doctor/health care;55115
1479;F;50-55;artist;94501
5764;F;50-55;programmer;77098
4365;F;50-55;self-employed;46350
2753;F;50-55;writer;27516
461;M;50-55;executive/managerial;55075
3760;M;50-55;other;55128
1250;M;50-55;other;10573
955;F;50-55;executive/managerial;94941
5344;F;50-55;academic/educator;98177
5021;M;50-55;doctor/health care;90504
3183;M;50-55;executive/managerial;60510
1619;M;50-55;clerical/admin;48843
1371;F;50-55;artist;60657
5238;F;50-55;self-employed;7462
4907;F;50-55;executive/managerial;55082
326;M;50-55;lawyer;25302
4136;M;50-55;self-employed;60056
2266;F;50-55;artist;48118
2606;M;50-55;executive/managerial;34285
2356;F;50-55;self-employed;13207
3979;F;50-55;homemaker;59072
270;M;50-55;sales/marketing;55414
1282;M;50-55;academic/educator;98541
2716;F;50-55;college/grad student;96825
5349;F;50-55;artist;97424
3263;M;50-55;lawyer;66048
5531;M;50-55;technician/engineer;9056
2460;F;50-55;academic/educator;36067
5201;M;50-55;executive/managerial;95376
4153;M;50-55;technician/engineer;16801
4231;F;50-55;tradesman/craftsman;20706
2335;M;50-55;technician/engineer;48197
3629;F;50-55;executive/managerial;10022
4734;M;50-55;academic/educator;93105
2869;M;50-55;technician/engineer;7650
4759;F;50-55;other;4259
5250;M;50-55;doctor/health care;1545
1404;M;50-55;self-employed;91360
3307;M;50-55;doctor/health care;90640
627;M;50-55;artist;97210
4038;M;50-55;doctor/health care;11510-2001
54;M;50-55;academic/educator;56723
4878;M;50-55;college/grad student;94070
2055;M;50-55;lawyer;49008
244;M;50-55;executive/managerial;19072
5395;M;50-55;academic/educator;13224
4904;M;50-55;scientist;63121
2231;M;50-55;lawyer;85726
4302;M;50-55;academic/educator;45385
2961;M;50-55;technician/engineer;91977
3883;M;50-55;self-employed;78411
5169;F;50-55;college/grad student;53562
4714;M;50-55;academic/educator;55405
1227;M;50-55;academic/educator;90027
2032;M;50-55;sales/marketing;44614
5080;F;50-55;programmer;95472
4906;M;50-55;technician/engineer;49506
968;M;50-55;programmer;94530
3906;M;50-55;technician/engineer;54409
2007;M;50-55;self-employed;80442
4355;M;50-55;sales/marketing;8028
5967;M;50-55;self-employed;73069-5429
2578;M;50-55;executive/managerial;94107
5916;M;50-55;writer;48230
3634;M;50-55;academic/educator;88001
3019;M;50-55;programmer;97330
5120;M;50-55;executive/managerial;80302
5940;M;50-55;programmer;3062
4169;M;50-55;other;66048
4188;M;50-55;executive/managerial;74137
2135;M;50-55;academic/educator;1778
724;M;50-55;retired;90266
2282;M;50-55;artist;32117
4021;M;50-55;writer;95236
3632;M;50-55;lawyer;33881
2333;M;50-55;doctor/health care;13035
571;M;50-55;customer service;95401
5075;M;50-55;doctor/health care;97470
1890;M;50-55;doctor/health care;94702
1316;M;50-55;artist;50310
2942;F;50-55;academic/educator;93103
1463;M;50-55;self-employed;92612-3417
1179;M;50-55;academic/educator;91030
1334;M;50-55;executive/managerial;10805
1180;F;50-55;writer;95503
3476;M;50-55;other;44126
2478;M;50-55;academic/educator;37922
5392;M;50-55;academic/educator;98112
3365;M;50-55;technician/engineer;23059
2592;M;50-55;executive/managerial;80004-4448
5178;M;50-55;other;45420
1642;M;50-55;retired;62002
307;M;50-55;self-employed;90027
2174;M;50-55;programmer;87505
4218;M;50-55;technician/engineer;23233
1268;M;50-55;artist;10028
2302;M;50-55;programmer;48104
4945;M;50-55;other;62234
5518;M;50-55;technician/engineer;78666
5609;F;50-55;academic/educator;30602
4751;M;50-55;scientist;2474
5098;M;50-55;executive/managerial;19380
4442;M;50-55;scientist;94303
4333;M;50-55;artist;33134
1534;M;50-55;programmer;12184
4966;M;50-55;sales/marketing;55407
3049;F;50-55;other;2421
1796;M;50-55;lawyer;20852
4981;M;50-55;academic/educator;55406
4809;F;50-55;college/grad student;20902
4037;M;50-55;self-employed;80206
3242;M;50-55;retired;94089
2991;M;50-55;academic/educator;48105
2227;M;50-55;sales/marketing;60016
5105;M;50-55;executive/managerial;18977
924;M;50-55;technician/engineer;98642
917;M;50-55;doctor/health care;92117
2220;F;50-55;clerical/admin;95451-9554
2631;F;50-55;academic/educator;14850
1374;M;50-55;academic/educator;91403
2253;F;50-55;other;46815
1717;F;50-55;doctor/health care;30307
1667;M;50-55;self-employed;98516
478;M;50-55;self-employed;55113
5461;M;50-55;other;94025
2289;F;50-55;academic/educator;52002
5441;M;50-55;executive/managerial;95762
5902;M;50-55;self-employed;77079
2173;M;50-55;retired;87502
280;M;50-55;executive/managerial;19118
1497;M;50-55;customer service;80220
1093;M;50-55;sales/marketing;60504
5166;M;50-55;doctor/health care;42420
4105;M;50-55;executive/managerial;34243
4055;M;50-55;other;98826
5516;F;50-55;self-employed;98257
4463;M;50-55;executive/managerial;7405
5567;M;50-55;clerical/admin;78704
2921;M;50-55;academic/educator;53221
339;M;50-55;executive/managerial;80207
838;M;50-55;technician/engineer;92661
312;F;50-55;artist;22207
2365;M;50-55;executive/managerial;13203
4061;M;50-55;doctor/health care;32726
1123;M;50-55;other;91789
988;M;50-55;lawyer;48823
4242;M;50-55;executive/managerial;78704
5559;M;50-55;academic/educator;77706
1009;M;50-55;executive/managerial;48315
5361;F;50-55;self-employed;92026
1213;M;50-55;other;91505
911;M;50-55;other;98226
3635;M;50-55;academic/educator;60062
3072;M;50-55;academic/educator;55126
4155;M;50-55;technician/engineer;85712
1872;M;50-55;writer;92106
4235;M;50-55;artist;90029
168;F;50-55;other;46970
5204;M;50-55;retired;56342
5819;M;50-55;doctor/health care;70808
2597;F;50-55;other;95616
677;M;50-55;artist;94122
5917;F;50-55;academic/educator;94550
4730;M;50-55;lawyer;4102
1853;M;50-55;other;90803
1349;M;50-55;executive/managerial;13088
2313;F;50-55;doctor/health care;48103-4711
319;F;50-55;doctor/health care;33436
1707;M;50-55;academic/educator;95070
1925;M;50-55;executive/managerial;92886
59;F;50-55;academic/educator;55413
60;M;50-55;academic/educator;72118
5533;F;50-55;artist;10025
811;M;50-55;other;94043
3392;M;50-55;doctor/health care;8108
1107;F;50-55;academic/educator;2324
4250;F;50-55;other;33313
2292;M;50-55;scientist;13039
5057;M;50-55;executive/managerial;84093
5340;F;50-55;clerical/admin;95032
2440;M;50-55;technician/engineer;1430
4583;M;50-55;academic/educator;48371
367;M;50-55;programmer;55421
5680;M;50-55;writer;94117
1207;M;50-55;other;43617
1465;M;50-55;self-employed;93003
4228;M;50-55;tradesman/craftsman;20706
908;F;50-55;academic/educator;92103
1989;M;50-55;doctor/health care;2090
440;M;56+;academic/educator;32940
952;M;56+;self-employed;97478
5946;F;56+;academic/educator;55406
3708;M;56+;executive/managerial;30097
2061;M;56+;academic/educator;44107
521;M;56+;executive/managerial;55105
2791;M;56+;executive/managerial;10023
4672;M;56+;retired;94306
4503;M;56+;academic/educator;85374
2699;F;56+;retired;74128
2410;M;56+;executive/managerial;6071
1856;M;56+;executive/managerial;92065
322;M;56+;technician/engineer;55117
1178;M;56+;other;48186
703;F;56+;academic/educator;44074
4756;M;56+;self-employed;55901
2426;M;56+;other;1606
3781;F;56+;lawyer;54401
538;M;56+;self-employed;95407
5336;M;56+;executive/managerial;75041
5146;M;56+;academic/educator;4240
1379;F;56+;retired;93448
5033;F;56+;retired;60506
2502;M;56+;retired;49423
1122;M;56+;sales/marketing;2632
557;M;56+;academic/educator;30030
5968;M;56+;executive/managerial;98103
2513;M;56+;academic/educator;37922
4180;M;56+;retired;13502
5470;M;56+;executive/managerial;20003-2712
2758;M;56+;farmer;12436
3214;F;56+;executive/managerial;10019
5431;M;56+;academic/educator;19026
4296;M;56+;doctor/health care;33030
293;M;56+;academic/educator;55337-4056
1205;F;56+;other;46814
1977;M;56+;doctor/health care;2726
2528;M;56+;other;37922
3383;M;56+;self-employed;3070
887;F;56+;self-employed;55345
5719;M;56+;executive/managerial;21773
5948;M;56+;retired;12124
3962;F;56+;other;98115
4738;M;56+;academic/educator;23608
2259;F;56+;self-employed;70503
3319;F;56+;retired;92308
966;M;56+;artist;92262
3303;M;56+;technician/engineer;6405
358;F;56+;academic/educator;20815
725;M;56+;lawyer;8904
5171;M;56+;technician/engineer;92009
3287;M;56+;retired;27514-3540
405;M;56+;academic/educator;13077
931;F;56+;academic/educator;6032
922;M;56+;self-employed;48009
3592;F;56+;artist;99701
4843;M;56+;academic/educator;4032
5115;M;56+;programmer;2143
5197;F;56+;clerical/admin;75001
80;M;56+;academic/educator;49327
965;M;56+;executive/managerial;10954
4888;F;56+;other;8055
4694;M;56+;executive/managerial;40505
5215;F;56+;doctor/health care;91941
1083;M;56+;other;27705
2626;M;56+;academic/educator;4056
4544;M;56+;academic/educator;53705
3964;M;56+;self-employed;66502
1896;M;56+;retired;92115
1080;M;56+;executive/managerial;8854
3328;M;56+;unemployed;91790-1161
2634;M;56+;academic/educator;15701
2315;M;56+;executive/managerial;48114
5018;F;56+;programmer;90290
5834;M;56+;self-employed;92106
2805;M;56+;unemployed;6040
2651;M;56+;sales/marketing;11779
5308;M;56+;executive/managerial;27410
5669;M;56+;academic/educator;90024
2293;F;56+;clerical/admin;48130
330;M;56+;executive/managerial;92065
178;M;56+;technician/engineer;53705
3823;M;56+;executive/managerial;93711
1811;M;56+;artist;8825
2524;F;56+;homemaker;38558
4025;F;56+;doctor/health care;77018
4281;M;56+;retired;92120
2328;M;56+;executive/managerial;13212
2413;F;56+;executive/managerial;6118
4866;M;56+;programmer;4085
1637;M;56+;other;90049
2368;F;56+;retired;13057
2785;M;56+;retired;29928
2549;M;56+;retired;37938
3937;M;56+;artist;92020
2334;F;56+;executive/managerial;1562
1981;M;56+;academic/educator;80303
1176;M;56+;academic/educator;44256
31;M;56+;executive/managerial;6840
4772;M;56+;technician/engineer;3801
1670;F;56+;retired;95320
5223;M;56+;K-12 student;11361
89;F;56+;homemaker;85749
5658;M;56+;other;32043
341;F;56+;retired;92119
5310;F;56+;academic/educator;60605
1337;M;56+;technician/engineer;97146
124;M;56+;executive/managerial;91356
5303;F;56+;doctor/health care;45504
1108;M;56+;academic/educator;93003
1214;M;56+;retired;94558
444;M;56+;other;55108
1046;M;56+;tradesman/craftsman;53404-1230
2234;M;56+;academic/educator;85718
4973;F;56+;artist;949702
2297;M;56+;retired;52003
4987;F;56+;farmer;90210
2661;M;56+;retired;19312
4955;M;56+;retired;55804
4802;M;56+;academic/educator;40601
4084;M;56+;retired;14215
2117;M;56+;retired;49307
2132;M;56+;sales/marketing;2632
2707;M;56+;retired;24060
2037;M;56+;sales/marketing;2468
2588;F;56+;retired;78737
2025;M;56+;retired;3440
3036;M;56+;retired;14843
2483;M;56+;retired;90503
2092;M;56+;academic/educator;49006
5686;M;56+;self-employed;60610
2584;F;56+;academic/educator;94563
1330;M;56+;academic/educator;95117
451;M;56+;retired;54720
1739;M;56+;self-employed;77079
1013;M;56+;retired;2576
1131;M;56+;retired;12570
1900;M;56+;programmer;94109
3982;M;56+;retired;95929
903;M;56+;retired;75165
835;M;56+;other;94952
3699;F;56+;clerical/admin;30127
1166;M;56+;doctor/health care;94030
4999;F;56+;retired;92407
653;M;56+;retired;92660
2111;M;56+;retired;32806
4960;M;56+;academic/educator;55116
516;F;56+;sales/marketing;55033
4679;M;56+;retired;76051
4443;M;56+;artist;91321
318;F;56+;retired;55104
4045;M;56+;retired;40511
4753;M;56+;academic/educator;3825
5288;M;56+;retired;94114
2095;M;56+;retired;58504
251;M;56+;technician/engineer;55105
2294;M;56+;retired;48108
2570;F;56+;sales/marketing;95005
3042;M;56+;academic/educator;49042
5986;F;56+;academic/educator;1060
4003;M;56+;retired;46143
2201;M;56+;writer;46804
2332;M;56+;sales/marketing;1545
900;F;56+;retired;90066
5537;F;56+;academic/educator;10543
5355;M;56+;other;78232
1252;M;56+;retired;94134
334;F;56+;artist;55113
6038;F;56+;academic/educator;14706
3318;M;56+;retired;30047
4083;M;56+;sales/marketing;92630
1924;F;56+;doctor/health care;90630
948;M;56+;programmer;43056
2151;M;56+;retired;33316
128;M;56+;doctor/health care;37922
837;M;56+;executive/managerial;8540
4515;M;56+;retired;29449
3754;M;56+;executive/managerial;94612
4873;M;56+;lawyer;13760
2406;F;56+;programmer;1520
1307;M;56+;retired;75703
2676;M;56+;writer;78731
5058;M;56+;technician/engineer;84121
5363;M;56+;retired;30673
1585;M;56+;writer;92315
5273;M;56+;writer;91030
3551;F;56+;other;98374
2058;F;56+;academic/educator;6437
5097;M;56+;self-employed;19131
1121;M;56+;executive/managerial;78701
4743;M;56+;retired;63122
825;M;56+;academic/educator;39532
2016;F;56+;artist;20783
486;M;56+;other;91367
2558;M;56+;technician/engineer;53061
4727;F;56+;other;98801
2526;M;56+;retired;37923
4156;M;56+;writer;95123
2364;F;56+;homemaker;13078
2331;M;56+;academic/educator;48104
1870;M;56+;retired;85248
4142;M;56+;executive/managerial;1040
1908;M;56+;retired;95129
2449;M;56+;retired;37922
2265;M;56+;retired;60506
5517;M;56+;other;80210
902;M;56+;other;45432
688;M;56+;retired;13407
2607;F;56+;other;48178
315;F;56+;academic/educator;55105
2498;M;56+;tradesman/craftsman;70817
4627;M;56+;academic/educator;45224
2704;M;56+;retired;72764
2002;F;56+;retired;02136-1522
5073;M;56+;artist;93950
2267;F;56+;retired;37774
2322;F;56+;retired;48105
5439;M;56+;retired;19119
164;F;56+;retired;94566
2183;F;56+;academic/educator;11795
2623;M;56+;academic/educator;30345
2545;M;56+;retired;37830
3555;M;56+;executive/managerial;55430
4139;M;56+;sales/marketing;40207
1887;M;56+;scientist;92119
485;M;56+;executive/managerial;55042
1405;M;56+;retired;33445
4100;M;56+;doctor/health care;77096
4195;F;56+;retired;95050
1469;M;56+;writer;95420
2412;M;56+;retired;1501
928;F;56+;self-employed;98199
4758;F;56+;retired;3261
2778;M;56+;retired;94025
2538;M;56+;retired;37923
5980;M;56+;academic/educator;42503
2632;M;56+;other;43528
1569;F;56+;retired;7701
3930;M;56+;clerical/admin;52240
1038;F;56+;scientist;20194
4230;M;56+;retired;34235
2532;F;56+;retired;37917
1170;M;56+;clerical/admin;10023
2546;F;56+;retired;37931
760;M;56+;scientist;94114
5069;F;56+;other;95062
4628;F;56+;doctor/health care;23225
1431;M;56+;doctor/health care;91011
356;M;56+;writer;55101
1269;F;56+;retired;1234
314;F;56+;homemaker;46911
3739;M;56+;lawyer;48070
5067;M;56+;retired;97520
1526;M;56+;technician/engineer;80538
986;F;56+;other;19004
5432;M;56+;retired;1742
1023;M;56+;retired;92675
1740;M;56+;academic/educator;96153
2126;M;56+;sales/marketing;2632
1547;M;56+;retired;2115
4212;M;56+;tradesman/craftsman;56716
2339;F;56+;clerical/admin;52003
1322;M;56+;other;94043
5583;M;56+;scientist;37830
5541;M;56+;executive/managerial;93924
1965;M;56+;technician/engineer;48304
4991;F;56+;sales/marketing;91791
2069;M;56+;scientist;79068
2361;M;56+;executive/managerial;49423
3440;M;56+;technician/engineer;32822
4193;M;56+;retired;93907
886;F;56+;other;14830
3969;M;56+;executive/managerial;12345
2693;M;56+;retired;72949
1577;M;56+;other;72227-5733
4090;M;56+;doctor/health care;77379
1979;M;56+;technician/engineer;49506
3882;M;56+;sales/marketing;55337
5253;F;56+;retired;2838
5334;F;56+;retired;46140
316;M;56+;retired;90740
2300;M;56+;retired;49423
1541;M;56+;technician/engineer;23464-3016
5766;M;56+;sales/marketing;96744
3618;M;56+;technician/engineer;22657
90;M;56+;retired;85749
4492;M;56+;retired;45322-3132
2280;M;56+;doctor/health care;74105
5020;F;56+;retired;90241
5085;M;56+;technician/engineer;75225
2359;M;56+;retired;13685
3229;F;56+;academic/educator;93105
759;F;56+;clerical/admin;89156
4580;F;56+;retired;97113
3364;M;56+;retired;17033
3598;M;56+;academic/educator;90210
2660;M;56+;technician/engineer;28704
